qed,penalized_logp,smile,esol
0.5998674274265124,1.0909600584328765,C=CCn1/c(=N/S(=O)(=O)c2cccs2)sc2c(OC)ccc(OC)c21,-4.9949899229769175
0.9317547338738992,1.4506143944521193,N#Cc1ccc(F)c(CN[C@H]2CCOc3c(Cl)cccc32)c1,-4.99609686261911
0.7642516289114205,1.5095822927408151,CCOc1cccc(NC(=O)NC[C@@H](c2ccc(F)cc2)N2CCOCC2)c1,-4.9959690449589225
0.6848947935050839,2.189924635006264,C/C(=N\NC(=O)c1ccc(Br)cc1)c1cc(C)oc1C,-5.0078103942749586
0.8439215410173291,-0.716591101052369,CC(C)[C@@H]1C[C@H](C(F)(F)F)n2nc([C@H]3CCN(C(=O)c4cncnc4)C3)cc2N1,-4.999181180484609
0.8391803990574506,-2.590557914951974,Cc1cccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCCC(=O)N4)C[C@@H]2C)c1,-4.990467026303102
0.524487947418352,0.8971011388757222,Cc1ccccc1-n1c(S[C@@H]2C[C@H](C)OC2=O)nc2ccccc2c1=O,-5.002951838576736
0.7607458678292395,1.8847247723725304,CCOC(=O)CNC(=O)c1cccnc1Sc1ccc(Br)cc1,-4.993565972825809
0.4787323189766597,0.2771229206416365,CCOC(=O)C1=C(C)Oc2ncn3nc(-c4ccncc4)nc3c2[C@@H]1c1ccco1,-5.006552031425613
0.8179606810297717,1.6725845327589384,C[C@@H]1CCCC[C@@H]1NC(=S)Nc1ccc(OC(F)F)cc1,-5.006426493017374
0.6466506362702287,2.196806281770624,CCCOc1ccc2cc(C(=O)NCc3ccc(OC)cc3)c(=O)oc2c1,-5.008157028344243
0.7673716495829491,1.7472328378802335,O=C(Nc1nc[nH]n1)c1ccccc1-c1ccc(C(F)(F)F)cc1,-5.003992625955924
0.8629946540536552,1.8396886344808416,COc1cc(Cl)c(NCc2nccn2CC(F)(F)F)cc1OC,-5.000112720305918
0.7585692135049011,1.9377533661039208,Cc1ccc(NC(=O)COc2ccc(Cl)cc2-n2cnnc2)c(C)c1,-5.007981161140845
0.8322359278541089,1.2329996693714596,Cc1ccsc1CN(C)C(=O)c1ccc([S@@](=O)C(C)C)cc1,-5.005103149366521
0.8795066646684693,1.1875220217845237,C[C@@H](C(=O)N(C)C1CCC1)[C@H](NC(=O)OC(C)(C)C)c1ccccc1,-5.007433909095834
0.7445560790572902,1.608429834744794,Cn1cc(C(=O)Nc2ccc(NC(=O)[C@H]3CCCO3)cc2)c2ccccc21,-4.996919338641645
0.7812051487440484,1.599064758778152,COCCCC(=O)N[C@@H](C)c1sc(-c2ccccc2F)nc1C,-5.007523567495432
0.8069753508622673,1.548126734320599,CCN(Cc1ccccn1)C(=O)[C@H](NC(=O)c1ccccc1Cl)C(C)C,-5.008300858036076
0.8440971764272451,1.8711669402562423,COCCC1(CNC(=O)Nc2cncc3ccccc23)CCCC1,-4.993240099196734
0.8363111400665851,1.2736545394896297,CC(C)[C@@H](C)S(=O)(=O)Cc1csc(-c2ccccc2F)n1,-5.009327340920391
0.7663176092796505,2.463338168699184,Cc1cccc(NC(=O)c2cnc3c(C)csc3c2)c1,-5.008520314666019
0.6639447729546212,0.7054824432427251,Cc1ccc(Cc2cccc([C@H]3CCCN3S(=O)(=O)c3cn(C)cn3)n2)cc1,-5.00594902635352
0.43187680951356855,0.344572039308348,COc1cc(/C=N/N=C2/NC(=O)[C@@H](CC(=O)c3ccc(C)c(C)c3)S2)ccc1O,-4.998320433005532
0.8061363813080912,1.6162891110094093,CCOC(=O)c1cccc(NC(=O)[C@@H]2CC(=O)N(c3ccc(C)cc3C)C2)c1,-4.9953214046067815
0.8419791357161353,2.061916821857942,COc1ccc(N2C(=O)S/C(=C\c3ccc(O)cc3)C2=O)c(OC)c1,-5.000631256384363
0.7365945306945572,1.6708715481412777,CCOc1cccc(/C=N\c2ccc(NS(=O)(=O)CC)c(C)c2)c1O,-4.9950072163095705
0.3545913801165929,1.1532347267217262,O=C(NN1C(=O)/C(=C/C=C/c2ccco2)SC1=S)c1cccc([N+](=O)[O-])c1,-4.990422701487182
0.8464408622533124,2.554466637074506,Cc1cc(C)cc(OCCNC(=O)c2c(C)cc(C)cc2C)c1,-4.998159730937759
0.8191553953110119,1.4171351605970517,Cc1ccc(CNC(=O)Nc2ccc(C#N)cc2)c(OC[C@@H]2CCOC2)c1,-4.997225977140316
0.7679305462897601,2.4209316719422183,O=C(Nc1ccc(-c2cc[nH]n2)cc1)c1ccc(Cl)cc1,-4.996386403865447
0.8155210465883919,1.7396569440002132,COc1ccc(-c2nc(C(=O)N(C(C)C)C3CCOCC3)c(C)o2)cc1,-5.007991809275757
0.8703666257404571,1.6638181978638595,Cc1ccc(N2C[C@@H](C(=O)NCCc3ccc(F)cc3)CC2=O)cc1Cl,-4.992784548794352
0.8889332759643456,1.3957267714737789,Cc1cc(NC(=O)N[C@H](C)Cc2c(Cl)cccc2Cl)nn1C,-5.004518391514937
0.7815349845539219,2.3470298573937507,COc1ccccc1N1CCN(C(=O)c2ccc(COC(C)C)cc2)CC1,-5.001709321997571
0.8406619842824763,1.0564590583485955,CC(C)c1ccc([C@@H](NC(=O)[C@@H]2CCC(=O)O2)c2cccs2)cc1,-4.993951020149793
0.8285286577585601,0.7703166605073168,O=C(c1cnc([C@H]2CCCO2)s1)N1CCOc2c(Cl)cccc21,-4.9907737306682005
0.568698075655495,0.04811442319949544,COc1ccc(C(=O)C2=C([O-])C(=O)N(c3nc(C)c(C)s3)[C@@H]2c2ccccn2)cc1F,-4.997040360270707
0.7627142996890551,2.1350676393580974,O=C(CCCc1c[nH]c2ccccc12)N1CCc2ccc(O)cc2C1,-4.996884312393962
0.8840685188098747,1.4659026398119115,CCOCC1CCN(C(=O)N[C@@H](C)c2cc(C)c(F)c(C)c2)CC1,-4.99158705449952
0.7987536872788062,1.3826698320683242,Cc1ccc(C(N)=O)cc1NC(=O)N(Cc1cccc(F)c1)C[C@H]1CCCO1,-5.0059045268273135
0.6864543402183209,1.2774288173378825,COc1ccc(-c2nc(CN3CCO[C@H](c4cccc(F)c4)C3)no2)cc1,-4.997613008124711
0.7851547217924242,1.583054778744336,COC(=O)c1cccc(S(=O)(=O)N[C@H](C)c2cccc(Br)c2)c1,-5.007217411332935
0.7227924768898647,1.5968866675983089,CCc1nn(C)c(OC)c1CNc1cc2ccccc2c(Cl)n1,-5.0094395014993385
0.8537123893295651,2.8015519575159806,CCc1ccc(N2CCN(C(=O)c3ccccc3Cl)CC2)cc1,-4.992176375491613
0.659218327872596,0.7711577978294786,CCc1c(C(=O)Nc2ccc([NH+](CC)CC)cc2)cnn1-c1ccc(F)cc1,-5.005017696881703
0.8740496997720992,1.2012284035216136,CC[C@H](C)n1ncc(C(=O)NCc2sccc2C)c1C1CC1,-5.001459177447825
0.7666441026997192,0.6844122605312126,CCN(CC)C(=O)[C@@H](C)S[C@H](C)c1nc(-c2cccs2)no1,-5.008550458085042
0.6042302631563582,2.2217156245373846,COc1ccc(CNc2ncnc(NCc3ccc(C)cc3)c2N)cc1,-4.990907298386119
0.7813752354450533,1.2638233417532847,O=C(NC1CCCCC1)c1cn(C2CC2)cc(C(=O)NC2Cc3ccccc3C2)c1=O,-4.992228067714327
0.684149553002629,0.9704188029886354,Cc1noc([C@H](NC(=O)Nc2ccc(Oc3cccnc3)nc2)C(C)C)n1,-5.003366680333569
0.8508085116711589,1.5326283965716156,O=C(NC[C@H](c1cccs1)N1CCOCC1)Nc1cccc(Cl)c1,-5.004253676779938
0.8540298947442005,-1.387228867822642,Cc1ccc(NC(=O)CSc2nnc3n2CCCCC3)cc1Cl,-4.991545511612651
0.8918124797619154,2.4107006034135026,CN(Cc1ccccc1F)C(=O)CNc1ccc(Br)cc1,-5.001586613422062
0.658496656380521,0.10057074374408986,CC1(C)CC(=O)C2=C(C1)Nc1[nH]c(=O)[nH]c(=O)c1[C@@H]2c1ccc(Br)s1,-5.0060979165790584
0.6650599898271312,-2.523628134883106,CCCCSc1nnc2c(n1)O[C@@H](CC)Nc1ccccc1-2,-4.992197899002929
0.633035127158788,-2.454601272896951,O=S(=O)(NCCn1ncc2c(N3CCCCCC3)ncnc21)c1ccc(Cl)s1,-4.9987370319659545
0.7211150349082105,2.057817234930501,COc1ccc2[nH]c(C)c(CCNC(=S)NC3CCCCC3)c2c1,-5.002875680456485
0.7693826848520668,1.9588320440998688,O=C(Cn1nc(-c2ccco2)ccc1=O)Nc1cc(Cl)ccc1Cl,-4.9934917043424125
0.5455406480085345,1.6958908052668265,Cc1ccc(-c2cc(NC(=O)CSc3nnc4ccccn34)on2)cc1,-5.005383154417267
0.6535531466443956,1.4301336835398173,CCOC(=O)[C@@H]1CCCN(C(=O)c2ccc3c(c2)ncn3-c2ccccc2)C1,-5.001653375667123
0.7400447649235595,-2.1987142209454333,C[C@@H]1CN(C)c2ccccc2N(C(=O)c2ccc(F)c(F)c2F)C1,-5.0052611299930785
0.5571735310423747,1.5492148700479986,Cc1c(C(=O)N(C)Cc2csc(-c3ccccc3)n2)cnc2ccnn12,-5.003134691337336
0.6483069223086552,2.652690767893124,Nc1cccc(OCCCOc2cccc(Br)c2)c1,-4.995398081633197
0.795981123390545,2.557177183757507,Cc1ccccc1C(=O)Nc1cc(-c2ccccc2C)nn1C,-4.997482773740762
0.9257022096836768,2.849827592072616,Cc1ccc(NC(=O)COc2ccccc2)cc1C(F)(F)F,-4.992995903643894
0.4599351211569179,1.19000357591058,C[P@](=O)(Oc1ccccc1)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1,-4.9998742726659815
0.7050947035235076,1.9260555489154936,COc1cccc(Cc2nnc(NC(=O)NCc3cccs3)s2)c1,-4.997524513302045
0.7761404725974926,1.4155566396606063,O=C(CSc1nnc(C2CC2)s1)N[C@@H](c1ccccc1)C1CC1,-5.003430681865371
0.6174694599522011,1.4605427354944076,C[C@@H](NC(=O)COC(=O)/C=C/c1ccc(Br)o1)c1ccccc1,-5.0014392156548135
0.7809741521206551,1.9459880316530669,O=C1COc2ccc(-c3csc(-c4cccs4)n3)cc2N1,-5.005900143090611
0.7544533585775988,2.3162888951074683,Cc1cccc(SCc2cnc(Cl)s2)c1,-4.994119057604121
0.8679876437320875,1.7516089649032076,CCOc1cc2c(cc1NC(=O)c1ccc(COC)cc1)O[C@H](C)C2,-5.004555264478814
0.5182314143610746,1.9747450126422568,Cc1ccc2nc(NC(=O)CNC(=O)c3cc4ccccc4[nH]3)sc2c1,-4.9925037355482
0.8934603143955319,2.563973108812956,CNC(=O)c1ccc(NC(=O)c2ccc(F)cc2Cl)cc1Cl,-4.994510233164617
0.8442254612500125,1.7821872788293345,CCN(C)c1cccc(NC(=O)C[C@@H](O)c2ccc(Cl)cc2)c1,-5.003377030581702
0.8639703977391197,0.4387124032236103,COc1ccnc(N2CCC(C(=O)N[C@@H]3C[C@@H]4CCCc5cccc3c54)CC2)n1,-5.006191900440721
0.7900310491147424,1.0903847948391654,CNC(=O)c1ccc(NC(=O)N[C@@H]2C[C@@H]3CCCc4cccc2c43)cc1,-5.004653141309172
0.9040058751898572,1.092730913353336,C[C@H](N(C)C(=O)Nc1ccc(Oc2cccnc2)nc1)C1(C)CC1,-5.0016797051080095
0.6142160524167501,0.8625509750475008,CCOC(=O)c1cnn([C@H]2CCCN(C(=O)c3cc4cccc(OC)c4o3)C2)c1,-4.997386025851492
0.8355078671542092,0.7903437935658874,COc1ccc(Br)cc1S(=O)(=O)[N-]c1c(C)cccc1C(N)=O,-4.995159016483818
0.6109394971004979,0.32695935552371874,COc1ccccc1Cc1cc(C)[nH+]c(C2CCN(C(=O)Cc3nonc3C)CC2)c1,-5.0008173920566374
0.7270397179113357,1.375102679459773,Cc1cc(NC(=O)[C@H](C)Sc2nc3cc(Cl)ccc3n2C)no1,-5.006282553456488
0.6938393915562584,1.2051271190578037,Cc1nn(-c2ccccc2)c(C)c1CNC(=O)C[C@@H]1OC(=O)c2ccccc21,-4.990349807762195
0.7757435040289603,1.9261419612811268,O=C(Nc1ccc(N2CCOCC2)nc1)c1cc2cccc(Cl)c2o1,-4.998462052259447
0.6040897522695166,0.5741469199396997,CC[C@@H](Sc1nc(C)cc(=O)[nH]1)C(=O)Nc1sc2c(c1C#N)CCCC2,-4.992949694544271
0.904211619786452,2.0862229567665795,Cc1ccc(NC(=O)c2c(Cl)c(C)nn2C)c(Br)c1,-4.992743124056416
0.7279417218881714,0.8504706833950018,Cc1cccn2c(CN3C[C@@H](C)O[C@H](c4ccc(F)cc4)C3)cnc12,-5.005722607462117
0.8366512520315689,2.35405166489981,CCOc1ccc(-c2nc(C)c(C(=O)N(C)C(C)C)s2)cc1,-5.0057251335154715
0.6144221097440523,2.2835320000395485,COc1cccc(CSc2nnc(NC(=O)CC(C)C)s2)c1,-4.995604940674326
0.7172102159890389,2.248041032523976,Cc1ccc(-c2cnn3c(N4CCCCC4)cc(C)nc23)cc1,-5.0057017802992165
0.7208909023316735,0.7496505012025504,Cc1nn(C)c(C)c1C[C@@H](C)NC(=O)c1c[nH]nc1-c1ccccc1Cl,-4.995783286371727
0.6052012219366563,1.3179952744628003,C[C@@H](NC(=O)c1cc(=O)c2ccccc2o1)c1cccc(-n2cccn2)c1,-5.0068267850172585
0.8340412636245299,2.059916826602048,Cc1ncsc1CN(C)Cc1cccc(OC(F)(F)F)c1,-4.990528484071357
0.6222114569946977,1.9796154224434312,CCc1cccc(N[C@H](C)C(=O)Nc2cc([N+](=O)[O-])ccc2C)c1,-4.992513435424958
0.8529048343721317,1.5225356591603418,O=C(NCc1ccco1)C1CCN(C(=O)N2CCOc3ccc(Cl)cc32)CC1,-4.999851518780357
0.8759263867465832,1.4084776823194325,CC(C)(C)c1ncc(CNC[C@@H](O)c2ccccc2Cl)s1,-4.998788834321696
0.4155625353289597,1.5478325260091703,COC(=O)c1occc1CSc1nnc2sc3ccccc3n12,-5.006324039424342
0.8286248705389139,1.0906347377523415,Cc1ccc(-n2cnnc2SCC(=O)N[C@H]2CCCC[C@H]2C)c(C)c1,-5.00302026629449
0.9184097225156416,2.305340121698041,CCn1nc(C)cc1CNc1cc(C(F)(F)F)ccc1C,-4.9932185475429955
0.7186874583125169,2.3296864169506684,COc1cccc(NC(=O)NCCc2coc(-c3ccccc3)n2)c1,-4.994188539924607
0.5514490648180009,0.3526217511588197,Cc1ccc(CNC(=O)[C@]2(C)Cn3nc(C(=O)NCCc4cccc(C)c4)cc3C(=O)N2C)cc1,-5.006778519367068
0.8484297660752739,0.7002949006664703,CCN1C(=O)[C@](C)(C(=O)Nc2c(C)nsc2C)Sc2ccccc21,-4.996513499848991
0.6996712042347691,1.4923967592746388,CCNC(=O)c1cccc(CNC(=O)N[C@@H](C)C(C)(C)c2ccccc2)c1,-5.005989853699073
0.7946759433561116,-0.026193959566685854,O=C(Nc1cccc(Cl)c1)c1ccc(/N=C2\N[C@@H]3CS(=O)(=O)C[C@H]3S2)cc1,-4.994172240065393
0.8373557144204591,2.6163079203127126,Cc1ccc(NC(=O)CSCC(=O)Nc2ccc(F)cc2)c(C)c1,-5.005890370687402
0.73348048138314,2.1343392748241645,Cc1ccccc1-c1csc(NC(=O)CNC(=O)c2cccs2)n1,-5.001741318361431
0.8888562649766055,-2.0907873212562134,CCOc1cc(CNC(=O)N2CCCCC[C@H]2c2ccncc2)ccn1,-5.008404863590903
0.8368405627677852,0.9500099729697902,O=C(NCC1CCOCC1)[C@H]1CC(C(c2ccccc2)c2ccccc2)=NO1,-5.004385362664425
0.6464088546801626,0.5149946387567267,Cc1noc(C)c1[C@H](C)NC(=O)/C=C/c1ccc(I)o1,-4.998907861788946
0.5699198589353456,1.6870514711455733,CS(=O)(=O)c1ccc2nc(NC(=O)c3ccc(-n4cccn4)cc3)sc2c1,-5.003375294795892
0.7743576192718186,1.1434742222443317,O=C1C[C@@H](Nc2ncnc3sccc23)CN1Cc1ccccc1Cl,-5.003460836000767
0.911339162815867,1.3515082106457394,CCCC1=NN(C(=O)c2ccc(Cl)cc2)[C@@](O)(C(C)(C)C)C1,-5.003466573128246
0.7842384944746762,0.9276162887796628,O=C(NNC(=O)[C@H]1C[C@@H]1c1cccc(F)c1)c1ccc(F)cc1Br,-4.996976659523383
0.7002199495441633,1.0497464223953523,COc1ccc([C@@H](O)[C@@H](C)NC(=O)c2ccc(-n3cccc3)c(F)c2)cc1,-5.0017929168918815
0.668701117365821,2.2321749490721183,COc1ccc(C)cc1CCNCc1cn(C)nc1-c1ccccc1,-4.994317084945181
0.8233985178696197,1.9036811982608248,CCN(CC)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2nc(C)cs2)c1,-4.991646097242984
0.8054143285319428,-2.9305528248600985,CS(=O)(=O)[C@@H](Cc1ccccc1)C(=O)N1CCCC2(CCCCCC2)C1,-4.9943774695092165
0.8939331922031646,3.0451763526237325,COc1ccccc1NC(=O)Nc1ccc(Cl)cc1F,-4.997755836819486
0.6313477241983795,-0.4824127133293761,CC(C)Cn1c(C[NH+](C)Cc2sc3ccccc3c2Cl)cnc1S(C)(=O)=O,-5.003882927752799
0.7037382465813959,1.0383047220232098,C[C@H]1C[C@H](C)CN(S(=O)(=O)c2cccc(C(=O)NCCOc3ccccc3)c2)C1,-4.991147612424968
0.8470179980512266,2.260663379186201,OCc1ccc2c(Br)ccc(Br)c2c1,-4.990446218103208
0.8622505315531509,2.3145936473965905,CCc1cccc(OCC(=O)Nc2ccc(N3CCCC3=O)c(C)c2)c1,-4.991237267284611
0.8752379416577303,1.936146141229657,C[C@@H](NC(=O)CSCc1ccco1)c1ccccc1Cl,-5.000650034208978
0.6878465890918635,1.6534890517207723,CC[C@@H](NC(=O)CCOc1ccccc1F)c1nc2ccccc2[nH]1,-5.000939133150661
0.9247193456230812,1.7176883111655958,Cc1ccc(OCC(=O)Nc2nc3c(s2)C[C@@H](C)CC3)cc1C,-5.008608917864911
0.8313645134985072,1.0186939178739975,Cc1ccc(S(=O)(=O)C2(C(=O)N[C@@H](C)c3ccc4c(c3)OCO4)CCC2)cc1,-5.005263104272106
0.8790937419090424,1.2675795879948342,C[C@H](NC(=O)c1oc2ccccc2c1CS(C)(=O)=O)C1CCCCC1,-5.0053827089063825
0.5142131688920061,1.161831041127371,CC(=O)c1ccc(OCC(=O)/N=c2/[nH]nc(-c3cccc4ccccc34)[nH]2)cc1,-5.0088467127277925
0.8974336199755807,1.9779189765156897,CC(C)[C@H](NC(=O)c1ccc(Cl)cc1)C(=O)N(C)c1ccccc1,-5.0021667747142216
0.7070909062784111,0.06469392024464671,CC1=NC2=C(C(=O)CCC2)[C@H](c2ccc3c(c2)OCO3)C1C(=O)OC[C@@H]1CCCO1,-4.993083863411553
0.7189934300930093,1.8455468126355816,C[C@@H](NC(=O)CSc1nc2ccccc2n1C)c1ccc(F)cc1,-4.990092794909108
0.8785672028500275,1.8758646274018336,CCNc1cc(C)nc(N2CCN(C(=O)c3ccc(C(C)(C)C)cc3)CC2)n1,-5.009609482011174
0.2258179691811225,1.2028886159765544,O=C(CSc1n[nH]c(N/N=C/c2ccc(O)cc2O)n1)Nc1ccc(Cl)cc1,-5.0029666796843415
0.8693800062739243,1.548112032970722,CC(C)(C)c1n[nH]cc1CNc1cccc(CN2CCCCC2=O)c1,-5.002863122157024
0.8135214115005684,1.7938365769465259,O=C(CCCc1cccs1)Nc1cccc(C(=O)NC2=NCCS2)c1,-5.003018474448272
0.7378070379118332,1.5984036366945849,N#CCCN(C(=O)CSc1cc(C#N)ccn1)c1cccc(Cl)c1,-4.995180743460996
0.7498065040831784,1.1960525234910828,Cc1cc(C[C@@H](C)N[C@@H](C)c2ccncc2)n(-c2ccccc2)n1,-5.000381359924148
0.6429618587301023,1.088947715491397,N#C[C@@H](COC(=O)Cc1cccc2cccnc12)Cc1cccs1,-5.0015187381778805
0.8116469710120029,1.9835124306304155,CCSCc1cccc(NC(=O)C[C@H](O)c2ccccc2)c1,-5.001503224512203
0.6184417637275674,2.1161983120120405,Cc1cc(Oc2ncccn2)ccc1NC(=O)NNc1ccccc1,-5.009926969433039
0.9088154980308116,0.9050481477067068,CCn1nc(C)c(NC(=O)N2C[C@H](c3ccc(F)cc3)O[C@H](C)C2)c1C,-5.001849176097715
0.8839005384953372,-0.5047603796826826,CC(C)[C@H]([NH2+][C@H]1CC(C)(C)Oc2cc(F)ccc21)c1nc(C2CC2)no1,-4.992230334684288
0.6204278840568471,1.297938450222579,O=C(Nc1ccc2[nH]ncc2c1)C(=O)N[C@H](c1ccccc1)C1CCCC1,-4.9911529499765015
0.6127367368694906,1.1664228780100645,COc1cc(C(=O)N2CCN(C(=O)c3cc(-c4cccs4)n[nH]3)CC2)cc(OC)c1OC,-4.999253191093581
